id,valor,hora,categoria,regiao,metodo_pagamento,is_fraud
54782,15.78,4,B,Centro-Oeste,pix,0
51601,223.18,11,F,Sul,debito,0
51651,294.28,21,E,Centro-Oeste,credito,0
56396,8934.07,11,F,Norte,debito,0
54953,492.24,17,D,Nordeste,credito,0
52174,270.78,18,A,Centro-Oeste,credito,0
55707,74.55,10,E,Sul,credito,0
53124,1608.39,2,A,Sudeste,debito,0
54576,2.42,21,B,Sul,debito,0
56065,371.62,15,C,Centro-Oeste,pix,0
53382,570.89,17,C,Sul,pix,0
56174,4417.69,11,C,Norte,pix,0
52489,133.22,1,B,Sudeste,pix,0
50997,2502.5,17,D,Centro-Oeste,boleto,0
50684,173.46,18,F,Sudeste,credito,0
56670,245.63,4,A,Nordeste,debito,0
53236,1292.76,23,A,Centro-Oeste,credito,0
54746,651.24,1,A,Nordeste,credito,0
56483,98.17,21,A,Norte,debito,0
51076,1937.37,23,A,Sul,debito,0
53933,4.7,14,A,Centro-Oeste,pix,0
51919,336.14,9,C,Nordeste,credito,0
56662,286.33,10,A,Centro-Oeste,debito,0
52355,4.35,19,E,Sudeste,debito,0
53835,288.12,3,B,Nordeste,pix,0
52708,176.91,12,B,Nordeste,credito,0
51546,122.77,3,B,Norte,pix,0
54513,23.61,16,D,Centro-Oeste,credito,0
51376,192.35,1,D,Nordeste,debito,0
51707,137.88,11,C,Centro-Oeste,pix,0
52120,723.03,9,C,Sudeste,pix,0
50379,1268.83,17,E,Sudeste,debito,0
52527,16.56,18,E,Norte,pix,0
55718,382.52,15,D,Nordeste,credito,0
50200,24.44,4,F,Sul,credito,0
54511,95.66,12,E,Sudeste,debito,0
55841,61.62,12,A,Norte,pix,0
51056,4857.97,21,B,Sul,credito,0
54344,862.73,0,A,Centro-Oeste,pix,0
51833,1714.56,3,B,Sul,debito,0
55080,45.78,11,A,Nordeste,credito,0
51222,150.07,8,E,Sudeste,pix,0
51413,10905.72,12,F,Sudeste,debito,0
56603,2.5,10,A,Centro-Oeste,boleto,0
54996,166.73,19,E,Sul,debito,0
52848,432.39,5,F,Sudeste,debito,0
56126,52.95,0,C,Nordeste,credito,0
52861,89.49,20,B,Sudeste,credito,0
53627,1164.4,18,E,Centro-Oeste,debito,0
54055,105.89,1,B,Norte,credito,0
54699,542.59,20,F,Sul,credito,0
54095,989.93,3,D,Sudeste,pix,0
52865,19.24,19,C,Centro-Oeste,credito,0
56767,22.11,6,A,Norte,credito,0
53796,97.01,10,E,Centro-Oeste,debito,0
56090,1878.24,20,A,Nordeste,credito,0
55179,276.02,13,A,Sul,pix,0
56330,2171.07,14,D,Sudeste,credito,0
53173,1941.27,3,F,Norte,debito,0
55953,1134.0,15,D,Sudeste,credito,0
50853,1022.53,18,A,Nordeste,boleto,0
57048,1025.66,0,B,Sudeste,pix,0
54662,158.02,1,E,Nordeste,debito,0
52907,3366.24,18,F,Sul,pix,0
52782,23.12,15,C,Sul,debito,0
50548,359.0,20,A,Sul,credito,0
51650,393.08,5,D,Centro-Oeste,debito,0
53004,6.86,15,B,Centro-Oeste,debito,0
56426,678.43,3,E,Nordeste,credito,0
51913,2897.78,7,F,Nordeste,credito,0
51673,786.88,22,D,Nordeste,credito,0
51193,13.05,20,C,Nordeste,credito,0
51386,703.2,12,B,Sul,credito,0
52828,192.83,1,A,Centro-Oeste,credito,0
52667,54.56,20,C,Nordeste,debito,0
51644,77.72,15,B,Sul,boleto,0
52267,1714.85,23,B,Sul,debito,0
52645,287.29,7,E,Nordeste,credito,0
54221,494.38,16,F,Sudeste,debito,0
51006,386.14,9,B,Sudeste,credito,0
56319,112.0,10,A,Centro-Oeste,pix,0
56092,3350.55,6,D,Sul,credito,0
55929,227.1,5,A,Nordeste,debito,0
56535,23.1,14,D,Sudeste,credito,0
50519,37.41,16,D,Nordeste,debito,0
50612,155.45,23,B,Sudeste,credito,0
54175,4194.82,11,A,Centro-Oeste,credito,0
53361,78.08,20,E,Nordeste,debito,0
56806,162.78,23,E,Norte,pix,0
53510,169.89,14,D,Sul,pix,0
50492,31.54,15,B,Sul,boleto,0
56516,1294.61,10,A,Nordeste,debito,0
55833,2825.79,6,A,Sul,credito,0
50324,104.46,7,A,Centro-Oeste,credito,0
56903,2609.78,1,F,Nordeste,pix,0
54991,1141.18,2,F,Sudeste,credito,0
51452,4273.4,7,B,Norte,credito,0
51091,54.84,8,E,Centro-Oeste,credito,0
53943,1067.33,20,E,Nordeste,credito,0
53612,1258.4,21,B,Sudeste,credito,0
57060,1020.89,17,E,Sul,debito,1
54088,26.72,17,A,Sul,debito,0
50325,1343.84,0,B,Sudeste,credito,0
51861,549.51,2,F,Sul,debito,0
50587,409.8,20,E,Nordeste,debito,0
54739,1699.2,15,B,Centro-Oeste,credito,0
54795,26.29,7,A,Centro-Oeste,debito,0
54026,115.9,14,A,Sudeste,boleto,0
50707,16.2,8,C,Norte,debito,0
55659,350.24,11,D,Centro-Oeste,credito,0
54831,2007.73,1,E,Sul,credito,0
56252,21633.63,12,C,Norte,pix,0
55927,2052.84,5,A,Norte,credito,0
51484,58.0,3,C,Sudeste,pix,0
54884,397.87,9,C,Centro-Oeste,credito,0
53246,61.15,15,C,Nordeste,pix,0
54230,230.29,23,C,Sudeste,credito,0
56624,1753.85,3,F,Nordeste,pix,0
51264,8555.02,1,E,Nordeste,credito,0
51917,4032.29,4,C,Nordeste,debito,0
51499,73.82,23,C,Sul,credito,0
52303,147.73,23,A,Sudeste,debito,0
50089,224.62,12,E,Nordeste,credito,0
50735,45.72,22,E,Norte,boleto,0
54398,35.11,4,D,Nordeste,debito,0
51039,60.55,13,A,Nordeste,pix,0
53451,143.22,11,E,Centro-Oeste,debito,0
52759,35.58,21,E,Nordeste,debito,0
52685,2568.18,16,E,Nordeste,pix,0
50487,94.06,0,B,Centro-Oeste,boleto,0
56843,248.54,10,F,Centro-Oeste,debito,0
53039,135.6,3,E,Sul,credito,0
53115,107.02,22,F,Norte,pix,0
55058,648.04,21,F,Centro-Oeste,debito,0
50199,7.2,4,C,Centro-Oeste,pix,0
52165,89.29,0,A,Centro-Oeste,pix,0
56949,2830.26,11,B,Nordeste,credito,0
56592,212.03,14,E,Centro-Oeste,credito,0
50074,324.88,20,E,Sul,pix,0
52442,238.67,6,C,Sudeste,credito,0
53013,4383.03,2,A,Sul,boleto,0
55873,192.58,15,A,Sul,credito,0
51220,0.91,3,C,Centro-Oeste,credito,0
51331,112.73,4,A,Sudeste,debito,0
52677,191.75,16,C,Norte,credito,0
54999,3250.93,0,E,Sudeste,credito,0
52550,11948.41,11,B,Sul,credito,0
52654,35.84,5,D,Sul,pix,0
51551,2191.39,18,A,Sudeste,credito,0
55744,107.39,8,A,Nordeste,credito,0
53150,564.35,23,A,Nordeste,boleto,0
55095,337.62,14,E,Centro-Oeste,pix,0
54375,664.73,16,D,Sudeste,credito,0
57010,6.05,8,F,Centro-Oeste,credito,0
51898,52.14,12,B,Sudeste,credito,0
54748,3232.31,7,A,Sudeste,debito,0
54437,1557.61,2,E,Sudeste,debito,0
56444,3.92,13,F,Norte,credito,0
54661,7771.84,4,B,Sul,credito,0
52111,60.64,2,D,Sul,pix,0
51169,101.85,6,D,Sudeste,credito,0
52578,283.68,7,E,Sul,debito,0
54004,16.95,1,E,Centro-Oeste,debito,0
52465,8.73,17,B,Sudeste,pix,0
53459,228.8,3,A,Nordeste,pix,0
52803,623.04,22,A,Centro-Oeste,pix,0
56663,29.33,3,B,Centro-Oeste,pix,0
51766,220.01,18,B,Sul,boleto,0
51182,1482.33,2,E,Centro-Oeste,pix,0
55697,41.33,8,C,Norte,debito,0
55956,9.82,19,B,Sul,credito,0
54193,34.65,8,E,Sul,debito,0
52595,514.42,21,F,Sul,pix,0
55999,160.43,6,E,Sul,debito,0
55071,616.73,21,A,Norte,boleto,0
52971,143.83,22,A,Sul,credito,0
50209,223.64,22,B,Sul,debito,0
51468,39.93,6,C,Centro-Oeste,credito,0
54247,37.95,13,A,Norte,credito,0
52198,216.81,18,A,Nordeste,pix,0
50621,1249.5,5,E,Centro-Oeste,pix,0
52918,11.95,2,B,Sudeste,pix,0
52182,108.9,4,C,Norte,pix,0
56647,834.51,9,E,Sudeste,credito,0
53278,1167.16,22,F,Sudeste,pix,0
52269,278.13,23,D,Norte,credito,0
50479,39.58,2,E,Sudeste,credito,0
53321,403.5,1,F,Sul,pix,0
51316,1.71,17,B,Nordeste,credito,0
52035,1339.11,19,C,Nordeste,credito,0
55964,63.83,6,D,Centro-Oeste,credito,0
56248,123.42,16,B,Sudeste,credito,0
55991,5130.27,1,B,Sul,credito,0
54814,45.43,23,F,Sudeste,credito,0
53280,586.78,19,D,Norte,debito,0
50287,52.23,15,D,Nordeste,debito,0
50551,411.51,12,B,Centro-Oeste,pix,0
52648,261.19,14,A,Centro-Oeste,boleto,0
52304,4650.0,15,A,Sudeste,credito,0
54343,31.13,1,F,Centro-Oeste,pix,0
55685,38.24,23,A,Norte,pix,0
55571,150.98,14,F,Centro-Oeste,pix,0
51579,14204.51,2,A,Sul,debito,0
51489,7917.95,14,F,Nordeste,debito,0
56791,155.77,3,B,Sul,credito,0
54583,141.44,2,A,Sudeste,pix,0
50402,1035.01,21,E,Norte,credito,0
56114,66.97,17,F,Centro-Oeste,credito,0
50748,21.93,15,B,Sudeste,debito,0
55889,243.25,11,D,Centro-Oeste,debito,0
50042,1073.59,15,E,Centro-Oeste,credito,0
55885,942.2,23,A,Nordeste,debito,0
51478,4144.75,10,C,Centro-Oeste,credito,0
55875,794.33,16,C,Sudeste,pix,0
56367,2343.46,6,D,Norte,debito,0
54029,4192.25,18,F,Norte,boleto,0
52723,31.94,21,E,Norte,debito,0
56710,69.05,0,D,Centro-Oeste,pix,0
56779,621.14,9,B,Nordeste,credito,0
50738,1610.1,21,A,Sul,credito,0
51868,4.29,15,B,Sudeste,debito,0
54708,474.35,14,A,Norte,pix,0
51080,274.41,17,B,Norte,pix,0
56273,75.58,1,B,Sul,credito,0
51145,206.36,5,A,Norte,credito,0
51025,1571.54,22,D,Sul,debito,0
52909,9300.79,12,A,Norte,credito,0
53464,3824.9,8,A,Norte,pix,0
55399,131.22,6,F,Sudeste,pix,0
52288,736.17,15,D,Nordeste,credito,0
54611,1329.41,14,E,Sul,credito,0
54360,24.22,21,B,Sudeste,debito,0
51566,8996.89,0,E,Centro-Oeste,credito,0
51756,122.45,16,D,Norte,pix,0
53972,1251.14,1,E,Centro-Oeste,credito,0
54380,102.93,1,B,Nordeste,credito,0
50938,596.47,18,A,Sudeste,pix,0
53169,276.9,19,F,Sudeste,debito,0
55730,53.5,13,A,Centro-Oeste,pix,0
51704,25.1,5,E,Sul,credito,0
53104,98.52,8,D,Norte,pix,0
50834,8.6,16,A,Centro-Oeste,credito,0
52032,530.37,5,B,Nordeste,credito,0
56892,37.63,22,A,Sul,boleto,0
50550,1476.75,0,E,Norte,credito,0
50249,137.58,14,A,Centro-Oeste,credito,0
53942,25.4,15,F,Sudeste,pix,0
51042,3.31,7,A,Centro-Oeste,pix,0
50297,6782.7,1,A,Sul,credito,0
52923,12453.89,14,E,Nordeste,credito,0
53130,383.12,17,E,Norte,debito,0
56990,101.33,23,D,Norte,credito,0
55015,244.39,14,A,Norte,debito,0
55511,369.41,11,B,Nordeste,debito,0
56139,189.3,22,C,Sul,debito,0
56572,126.34,14,E,Nordeste,credito,0
51703,171.78,7,A,Norte,pix,0
50101,1079.68,20,C,Sul,credito,0
53438,131.41,14,E,Norte,pix,0
54155,1868.05,14,A,Sudeste,boleto,0
55752,11778.87,10,A,Sul,credito,0
55501,18.06,9,E,Nordeste,credito,0
51466,33.41,20,E,Sul,debito,0
53915,72.33,0,B,Sul,debito,0
55210,78.72,1,E,Nordeste,boleto,0
53814,1085.6,17,C,Sudeste,credito,0
55293,6773.93,0,C,Norte,pix,0
50799,439.32,4,C,Sudeste,debito,0
52178,1213.36,9,B,Sudeste,credito,0
55564,66.89,6,B,Sul,debito,0
55817,16.5,10,F,Norte,debito,0
51510,350.2,0,E,Norte,credito,0
54873,29.44,3,B,Centro-Oeste,credito,0
55494,24.17,10,E,Norte,debito,0
50347,1300.5,11,E,Nordeste,debito,0
56916,99.25,0,F,Norte,credito,0
52448,313.37,3,E,Norte,credito,0
55954,1.04,4,E,Sul,boleto,0
56007,4164.01,10,A,Nordeste,credito,0
50682,2773.14,2,A,Centro-Oeste,credito,0
51942,1034.87,16,D,Sul,credito,0
55881,20.7,3,E,Norte,credito,0
52184,1370.93,16,A,Sul,credito,0
56609,908.62,22,A,Norte,debito,0
50088,33.43,12,A,Centro-Oeste,boleto,0
50466,3442.7,19,C,Sudeste,pix,0
54405,189.72,19,F,Sul,debito,0
53892,376.25,16,A,Nordeste,credito,0
53307,173.12,10,B,Centro-Oeste,debito,0
51198,1545.04,16,C,Sul,credito,0
53880,363.93,3,A,Norte,credito,0
52440,58.1,13,A,Sul,credito,0
54698,307.62,6,A,Centro-Oeste,debito,0
56815,77.92,7,C,Nordeste,debito,0
56891,180.7,11,B,Nordeste,credito,0
55066,128.75,12,F,Centro-Oeste,pix,0
55401,1018.94,13,F,Nordeste,pix,0
50158,115.7,11,C,Norte,debito,0
50352,130.22,14,D,Centro-Oeste,credito,0
56871,18281.21,9,D,Nordeste,credito,0
51884,360.27,3,E,Sul,pix,0
53011,1591.84,0,B,Norte,credito,0
56419,22.12,9,B,Centro-Oeste,credito,0
51245,198.94,5,A,Sudeste,pix,0
52437,3550.86,11,F,Sudeste,credito,0
52549,194.76,22,A,Norte,debito,0
56006,276.64,0,B,Norte,debito,0
53219,1112.45,7,C,Norte,debito,0
51196,2011.57,4,B,Sudeste,pix,0
53553,85.27,3,B,Nordeste,credito,0
50744,379.65,9,E,Norte,debito,0
55843,66.88,10,F,Sudeste,credito,0
50085,46.8,13,B,Nordeste,debito,0
56376,231.94,23,B,Centro-Oeste,credito,0
55554,6350.14,16,D,Sudeste,credito,0
56942,1649.18,18,E,Nordeste,debito,0
53768,40.93,22,B,Nordeste,debito,0
56042,68.41,3,B,Norte,credito,0
51453,11589.21,23,E,Sudeste,pix,0
53893,1083.05,15,E,Sul,credito,0
52534,1782.04,11,C,Centro-Oeste,credito,0
56900,11.01,10,D,Sudeste,credito,0
54103,3790.29,7,A,Nordeste,debito,0
53839,7.53,8,E,Sudeste,pix,0
52139,8595.72,1,C,Sul,boleto,0
54032,154.26,18,B,Norte,credito,0
53412,56.36,15,E,Sul,credito,0
52349,23.13,16,E,Sudeste,debito,0
51329,153.32,14,B,Centro-Oeste,pix,0
55156,3366.3,4,F,Nordeste,pix,0
50168,307.11,9,D,Nordeste,pix,0
53845,115.51,8,F,Norte,debito,0
55815,0.8,6,E,Nordeste,credito,0
54889,171.72,1,D,Sul,debito,0
51278,476.15,9,B,Sudeste,credito,0
51411,353.92,23,E,Sudeste,credito,0
55353,1058.61,19,F,Centro-Oeste,pix,0
53045,4009.49,21,C,Sul,debito,0
53544,16.55,7,E,Nordeste,pix,0
51321,977.46,7,E,Centro-Oeste,debito,0
51481,856.96,4,B,Sudeste,debito,0
52877,7264.74,22,E,Norte,credito,0
53300,91.06,23,E,Sudeste,credito,0
55669,354.23,23,A,Norte,pix,0
55028,89.03,9,C,Norte,debito,0
55073,467.23,7,D,Sul,credito,0
55065,205.39,19,B,Sudeste,debito,0
53705,350.76,0,C,Nordeste,boleto,0
56145,239.34,12,A,Sul,pix,0
53413,4471.47,15,C,Nordeste,debito,0
54394,184.01,9,D,Norte,debito,0
51057,1309.69,20,C,Centro-Oeste,debito,0
52657,64.62,11,E,Centro-Oeste,debito,0
51920,209.9,14,A,Sul,credito,0
56422,695.5,6,F,Norte,boleto,0
51881,340.98,10,E,Sudeste,debito,0
53129,7583.12,10,A,Sudeste,debito,0
56096,925.98,4,A,Norte,credito,0
55419,34783.35,16,E,Norte,debito,0
53850,64.72,11,E,Sul,debito,0
55428,863.15,21,A,Centro-Oeste,credito,0
55228,687.19,15,F,Nordeste,debito,0
55348,406.7,14,E,Centro-Oeste,debito,0
53482,191.89,19,A,Norte,boleto,0
56658,3363.79,6,A,Sudeste,credito,0
50374,841.66,1,B,Nordeste,pix,0
55026,616.39,11,A,Sudeste,credito,0
55098,97.83,16,B,Nordeste,credito,0
54922,213.27,13,A,Sudeste,boleto,0
50309,2566.04,21,E,Centro-Oeste,pix,0
51783,238.24,9,B,Sudeste,debito,0
51609,473.58,14,E,Sul,credito,0
54654,4640.86,6,D,Centro-Oeste,credito,0
53618,535.6,8,C,Sudeste,debito,0
54819,605.95,1,B,Centro-Oeste,pix,0
53406,3486.83,13,A,Sudeste,debito,0
54300,430.99,22,B,Norte,credito,0
53015,10476.42,5,E,Norte,boleto,0
53838,1122.25,12,B,Centro-Oeste,debito,0
55334,16.48,4,E,Nordeste,credito,0
54464,83.8,19,C,Sudeste,pix,0
55303,96.08,5,A,Sul,debito,0
56001,889.48,7,A,Sul,pix,0
53579,68.02,18,B,Nordeste,boleto,0
50813,24.88,0,A,Norte,pix,0
53506,28.57,22,E,Sul,debito,0
50066,360.43,5,E,Sudeste,credito,0
56472,6623.22,20,D,Nordeste,credito,0
54075,2499.87,12,B,Sudeste,credito,0
54830,1299.25,19,A,Nordeste,credito,0
53407,51.49,17,E,Nordeste,pix,0
56159,16.94,17,A,Sudeste,credito,0
55834,278.01,2,B,Sudeste,pix,0
53410,166.96,10,C,Sudeste,debito,0
53560,1504.7,18,F,Sudeste,credito,0
55091,1047.63,14,A,Sul,debito,0
53177,59.37,18,D,Centro-Oeste,pix,0
56943,254.1,3,A,Nordeste,debito,0
50922,406.39,8,B,Centro-Oeste,debito,0
50323,6190.23,8,B,Sul,credito,0
53426,41.74,4,A,Sul,debito,0
55457,15.46,5,B,Nordeste,pix,0
56292,85.21,6,B,Nordeste,boleto,0
56585,88.57,15,F,Centro-Oeste,credito,0
55061,437.28,18,E,Nordeste,pix,0
51420,554.43,6,A,Sudeste,debito,0
50232,224.95,17,E,Norte,credito,0
53593,512.59,21,A,Norte,debito,0
56855,185.43,2,A,Sul,credito,0
51088,4448.79,16,A,Sudeste,debito,0
55712,6147.58,22,E,Nordeste,credito,0
52003,680.12,17,C,Sudeste,boleto,0
56249,131.77,6,F,Norte,pix,0
52485,60.63,0,C,Sul,pix,0
55278,514.83,10,C,Sul,debito,0
53323,1126.97,12,E,Centro-Oeste,pix,0
55403,8468.99,0,A,Norte,pix,0
51371,1610.84,1,A,Centro-Oeste,credito,0
55027,382.11,15,B,Centro-Oeste,boleto,0
54392,498.44,7,A,Norte,credito,0
50266,1744.54,6,C,Sudeste,pix,0
56463,10.94,10,C,Sudeste,credito,0
51618,68.98,9,D,Sudeste,pix,0
53917,125.17,12,D,Sudeste,credito,0
50839,232.98,13,A,Sudeste,debito,0
50015,19.88,10,C,Norte,debito,0
56926,46.0,5,A,Sul,pix,0
51596,181.57,0,B,Nordeste,credito,0
54765,262.99,0,E,Nordeste,pix,0
50009,2324.05,1,A,Sul,credito,0
51040,116.0,15,F,Sul,pix,0
54928,14525.42,9,C,Nordeste,debito,0
53455,752.8,13,E,Nordeste,pix,0
54210,13.34,10,C,Nordeste,pix,0
52875,1488.18,11,C,Nordeste,pix,0
50340,11.28,17,F,Sudeste,boleto,0
54353,475.26,5,C,Sul,credito,0
54195,172.61,8,C,Sul,pix,0
53218,59.05,20,B,Centro-Oeste,credito,0
54101,14.07,9,C,Centro-Oeste,pix,0
50623,13.95,5,D,Sudeste,pix,0
56997,179.49,6,E,Sul,pix,0
54501,65.91,1,E,Centro-Oeste,pix,0
56468,468.4,8,F,Centro-Oeste,debito,0
51189,2989.98,14,B,Norte,credito,0
55252,1116.1,12,A,Sul,debito,0
55997,4211.39,21,E,Centro-Oeste,credito,0
52228,24.86,10,E,Sudeste,debito,0
51887,30969.48,18,A,Sul,debito,0
51437,146.06,3,D,Sudeste,pix,0
55670,10.1,8,F,Nordeste,credito,0
50197,706.77,7,A,Norte,credito,0
53886,25.28,23,A,Sudeste,debito,0
55103,891.67,12,B,Sudeste,pix,0
51202,50.16,3,A,Sul,pix,0
56366,9.66,12,C,Centro-Oeste,debito,0
54097,32.19,5,C,Centro-Oeste,credito,0
50433,174.35,12,A,Sudeste,debito,0
56866,140.85,12,A,Sul,credito,0
52133,1131.0,20,B,Sudeste,pix,0
52511,35.84,15,E,Sul,pix,0
51439,651.42,7,B,Centro-Oeste,credito,0
56573,126.52,6,E,Sudeste,pix,0
53165,205.26,17,E,Nordeste,debito,0
54672,1034.18,23,F,Centro-Oeste,boleto,0
56499,2526.93,8,F,Sul,debito,0
51802,119.6,15,D,Sudeste,debito,0
50605,73.54,20,B,Norte,credito,0
53733,3132.71,8,B,Sudeste,debito,0
52084,5620.43,1,B,Norte,pix,0
51836,92.59,23,F,Centro-Oeste,boleto,0
51906,4493.84,4,F,Sul,debito,0
54509,2445.97,19,E,Centro-Oeste,pix,0
55903,616.22,6,B,Nordeste,credito,0
52576,168.68,14,C,Sul,debito,0
56805,48.39,18,C,Sul,credito,0
54087,99.28,13,A,Sul,credito,0
55547,15.55,19,D,Nordeste,pix,0
56134,430.84,16,B,Nordeste,debito,0
56084,774.03,13,D,Centro-Oeste,credito,0
51200,42.8,14,A,Sudeste,pix,0
53380,2.02,23,B,Nordeste,boleto,0
52992,1283.72,19,D,Norte,debito,0
50905,471.41,12,C,Sul,debito,0
56625,3032.65,1,A,Norte,credito,0
52522,38.08,20,F,Centro-Oeste,debito,0
53245,1109.57,19,A,Norte,boleto,0
51745,164.79,22,B,Centro-Oeste,debito,0
51972,235.14,20,B,Norte,boleto,0
54275,3542.0,15,A,Norte,credito,0
52064,10552.01,21,A,Nordeste,credito,0
55124,140.31,1,A,Centro-Oeste,credito,0
51761,9177.4,17,A,Nordeste,credito,0
52700,419.62,12,F,Norte,pix,0
52478,642.4,21,A,Sudeste,pix,0
54140,3566.34,22,B,Nordeste,debito,0
54242,1425.89,1,F,Sudeste,credito,0
56808,245.57,10,A,Nordeste,pix,0
51534,158.46,16,A,Centro-Oeste,pix,0
50255,165.17,11,A,Centro-Oeste,credito,0
53044,25383.26,7,A,Norte,pix,0
53196,101.9,13,A,Nordeste,pix,0
50222,382.31,13,B,Centro-Oeste,pix,0
53830,5145.37,12,E,Centro-Oeste,credito,0
51840,95.5,8,F,Centro-Oeste,credito,0
56278,499.33,1,F,Norte,debito,0
52466,436.39,1,C,Nordeste,credito,0
55115,474.55,2,A,Nordeste,credito,0
54523,1670.78,14,A,Sudeste,debito,0
52318,9.65,11,A,Sul,debito,0
54618,43.74,19,A,Centro-Oeste,boleto,0
53616,56.53,12,A,Nordeste,credito,0
53775,565.95,3,A,Nordeste,pix,0
56208,485.54,1,B,Sul,credito,0
52113,280.51,11,A,Nordeste,credito,0
51288,8.17,2,E,Sul,debito,0
50377,48.37,3,B,Sul,credito,0
50756,141.68,14,A,Sul,credito,0
50292,1206.94,11,C,Nordeste,debito,0
53419,78.24,19,C,Sul,pix,0
53729,3892.23,18,F,Sudeste,credito,0
50189,923.7,17,C,Sudeste,debito,0
51657,236.45,6,E,Sudeste,credito,0
55247,501.84,5,A,Sul,boleto,0
53155,368.56,2,A,Centro-Oeste,debito,0
53981,188.29,6,E,Nordeste,pix,0
50502,98.62,15,C,Sul,credito,0
54072,617.28,11,A,Centro-Oeste,debito,0
56021,781.42,1,E,Sul,debito,0
56453,5020.94,13,C,Sul,pix,0
56935,377.05,15,E,Sudeste,debito,0
54162,17.83,17,F,Sudeste,credito,0
56540,1948.71,5,B,Norte,pix,0
50673,513.01,19,F,Centro-Oeste,debito,0
54020,230.15,22,A,Sul,debito,0
52474,392.4,13,C,Norte,pix,0
51211,5789.92,14,A,Sul,pix,0
55507,95.49,1,D,Sul,boleto,0
52583,488.81,8,A,Norte,debito,0
56465,277.06,4,B,Nordeste,pix,0
55858,2366.48,18,E,Sudeste,debito,0
50217,1238.06,6,F,Nordeste,debito,0
53990,39.05,1,B,Centro-Oeste,debito,0
50422,172.83,12,A,Nordeste,credito,0
50506,673.34,8,B,Centro-Oeste,credito,0
56732,7.71,10,E,Sudeste,pix,0
56851,14.2,6,A,Centro-Oeste,credito,0
50507,1856.28,2,C,Centro-Oeste,debito,0
53327,2419.17,6,A,Sudeste,credito,0
53594,2.67,16,C,Nordeste,debito,0
55596,355.85,4,E,Centro-Oeste,pix,0
53686,429.26,4,E,Nordeste,credito,0
55010,8986.87,13,C,Centro-Oeste,debito,0
51616,14709.19,12,C,Nordeste,credito,0
56543,68.81,14,B,Sudeste,credito,0
52826,38.07,1,E,Sudeste,credito,0
54959,25.68,21,E,Nordeste,debito,0
54516,49.66,22,C,Nordeste,credito,0
56155,1769.64,17,A,Norte,debito,0
50348,71.48,23,F,Sul,credito,0
52305,34.19,6,C,Sul,debito,0
50334,1072.71,6,F,Nordeste,debito,0
55747,25586.99,0,D,Sudeste,credito,0
55816,907.57,11,A,Sudeste,debito,0
53690,14.26,6,E,Centro-Oeste,credito,0
56176,361.0,14,A,Norte,credito,0
55442,212.22,23,D,Sul,credito,0
56615,843.37,2,C,Sul,credito,0
53950,260.75,20,D,Sudeste,credito,0
51965,6857.18,3,B,Sudeste,pix,0
50747,222.32,12,D,Sudeste,debito,0
57049,109.74,22,D,Sul,pix,0
55900,305.27,14,D,Nordeste,pix,0
53358,1295.76,2,E,Centro-Oeste,credito,0
51784,195.21,4,D,Norte,debito,0
57064,3859.34,11,F,Sul,pix,1
53101,747.96,14,A,Sudeste,debito,0
52292,242.4,12,A,Centro-Oeste,debito,0
50260,6946.88,7,A,Centro-Oeste,boleto,0
51587,1373.42,17,F,Centro-Oeste,pix,0
53290,15411.7,21,A,Sudeste,credito,0
51730,626.26,22,A,Nordeste,pix,0
55214,5.44,8,E,Centro-Oeste,pix,0
54856,52.64,20,A,Sul,boleto,0
50600,14060.94,12,A,Nordeste,pix,0
50046,440.16,2,B,Sudeste,debito,0
54503,195.14,7,E,Norte,debito,0
53662,363.02,22,F,Norte,debito,0
53626,14.89,19,B,Centro-Oeste,debito,0
56760,682.63,4,E,Nordeste,pix,0
54105,1601.25,6,F,Norte,debito,0
52651,2383.9,20,E,Centro-Oeste,boleto,0
56682,544.22,1,B,Centro-Oeste,debito,0
52629,177.76,12,E,Norte,boleto,0
55217,370.3,2,A,Sul,debito,0
54787,17152.39,12,A,Sudeste,debito,0
50427,4646.12,21,C,Nordeste,credito,0
55328,65.44,18,A,Nordeste,debito,0
50806,224.55,21,B,Sul,pix,0
50411,2094.34,1,A,Centro-Oeste,debito,0
55909,544.34,16,E,Nordeste,debito,0
53606,80.23,15,C,Sudeste,debito,0
50439,184.12,16,C,Centro-Oeste,credito,0
54442,109.39,19,B,Sul,debito,0
55130,147.63,9,A,Sudeste,boleto,0
50435,230.25,17,F,Centro-Oeste,debito,0
54064,1461.5,17,B,Norte,pix,0
55952,28.83,20,B,Nordeste,credito,0
54048,2239.89,10,E,Centro-Oeste,debito,0
53615,21.94,20,E,Centro-Oeste,pix,0
51966,25.94,13,A,Nordeste,debito,0
55157,775.97,1,E,Sul,credito,0
56849,165.29,1,F,Sudeste,pix,0
55341,100.24,13,A,Sul,pix,0
51050,5067.95,10,C,Sudeste,debito,0
50627,252.91,21,B,Nordeste,debito,0
55046,222.77,15,C,Nordeste,pix,0
51224,17.73,22,C,Norte,pix,0
50211,87.94,13,B,Sudeste,credito,0
52273,375.18,6,E,Norte,debito,0
56022,2192.01,18,E,Centro-Oeste,pix,0
54013,241.81,5,A,Nordeste,debito,0
50052,881.36,2,B,Norte,credito,0
51110,205.76,2,B,Nordeste,debito,0
51870,13.27,2,D,Norte,pix,0
54114,292.46,1,E,Sudeste,debito,0
56111,130.02,3,B,Sul,boleto,0
54042,188.41,7,E,Nordeste,credito,0
